1.7474e-06,1.7632e-06,1.7888e-06,1.8113e-06,1.8116e-06,1.7641e-06,1.6382e-06,1.4014e-06,1.0249e-06,4.9069e-07,-1.9856e-07,-1.0122e-06,-1.8875e-06,-2.7338e-06,-3.445e-06,-3.9206e-06,-4.0879e-06,-3.9206e-06,-3.445e-06,-2.7338e-06,-1.8875e-06,-1.0122e-06,-1.9856e-07,4.9069e-07,1.0249e-06,1.4014e-06,1.6382e-06,1.7641e-06,1.8116e-06,1.8113e-06,1.7888e-06,1.7632e-06,1.7474e-06
1.7336e-06,1.7544e-06,1.79e-06,1.828e-06,1.849e-06,1.8266e-06,1.7277e-06,1.5155e-06,1.1548e-06,6.2014e-07,-9.2984e-08,-9.5745e-07,-1.9079e-06,-2.8429e-06,-3.6391e-06,-4.1763e-06,-4.3662e-06,-4.1763e-06,-3.6391e-06,-2.8429e-06,-1.9079e-06,-9.5745e-07,-9.2984e-08,6.2014e-07,1.1548e-06,1.5155e-06,1.7277e-06,1.8266e-06,1.849e-06,1.828e-06,1.79e-06,1.7544e-06,1.7336e-06
1.7021e-06,1.7326e-06,1.7882e-06,1.8571e-06,1.9202e-06,1.9496e-06,1.9082e-06,1.7504e-06,1.4279e-06,8.9837e-07,1.4096e-07,-8.2706e-07,-1.9364e-06,-3.0636e-06,-4.0468e-06,-4.7208e-06,-4.9609e-06,-4.7208e-06,-4.0468e-06,-3.0636e-06,-1.9364e-06,-8.2706e-07,1.4096e-07,8.9837e-07,1.4279e-06,1.7504e-06,1.9082e-06,1.9496e-06,1.9202e-06,1.8571e-06,1.7882e-06,1.7326e-06,1.7021e-06
1.6452e-06,1.6897e-06,1.7744e-06,1.8893e-06,2.0167e-06,2.1281e-06,2.1812e-06,2.1185e-06,1.8705e-06,1.3662e-06,5.5338e-07,-5.7295e-07,-1.9427e-06,-3.3978e-06,-4.7084e-06,-5.626e-06,-5.9564e-06,-5.626e-06,-4.7084e-06,-3.3978e-06,-1.9427e-06,-5.7295e-07,5.5338e-07,1.3662e-06,1.8705e-06,2.1185e-06,2.1812e-06,2.1281e-06,2.0167e-06,1.8893e-06,1.7744e-06,1.6897e-06,1.6452e-06
1.5518e-06,1.6137e-06,1.735e-06,1.9096e-06,2.1236e-06,2.3507e-06,2.5449e-06,2.6348e-06,2.5219e-06,2.09e-06,1.232e-06,-1.042e-07,-1.861e-06,-3.8332e-06,-5.68e-06,-7.0055e-06,-7.4887e-06,-7.0055e-06,-5.68e-06,-3.8332e-06,-1.861e-06,-1.042e-07,1.232e-06,2.09e-06,2.5219e-06,2.6348e-06,2.5449e-06,2.3507e-06,2.1236e-06,1.9096e-06,1.735e-06,1.6137e-06,1.5518e-06
1.4085e-06,1.4892e-06,1.6517e-06,1.8961e-06,2.2168e-06,2.5952e-06,2.9873e-06,3.3103e-06,3.4312e-06,3.1687e-06,2.3249e-06,7.5547e-07,-1.5275e-06,-4.2663e-06,-6.9484e-06,-8.9282e-06,-9.6597e-06,-8.9282e-06,-6.9484e-06,-4.2663e-06,-1.5275e-06,7.5547e-07,2.3249e-06,3.1687e-06,3.4312e-06,3.3103e-06,2.9873e-06,2.5952e-06,2.2168e-06,1.8961e-06,1.6517e-06,1.4892e-06,1.4085e-06
1.2006e-06,1.2991e-06,1.502e-06,1.8192e-06,2.2597e-06,2.822e-06,3.4766e-06,4.1414e-06,4.653e-06,4.7518e-06,4.1085e-06,2.4242e-06,-3.9573e-07,-4.0599e-06,-7.8301e-06,-1.0697e-05,-1.1771e-05,-1.0697e-05,-7.8301e-06,-4.0599e-06,-3.9573e-07,2.4242e-06,4.1085e-06,4.7518e-06,4.653e-06,4.1414e-06,3.4766e-06,2.822e-06,2.2597e-06,1.8192e-06,1.502e-06,1.2991e-06,1.2006e-06
9.1479e-07,1.0259e-06,1.2604e-06,1.6417e-06,2.2006e-06,2.9667e-06,3.9473e-06,5.093e-06,6.2491e-06,7.1147e-06,7.2545e-06,6.2165e-06,3.7669e-06,1.5036e-07,-3.8073e-06,-6.911e-06,-8.0892e-06,-6.911e-06,-3.8073e-06,1.5036e-07,3.7669e-06,6.2165e-06,7.2545e-06,7.1147e-06,6.2491e-06,5.093e-06,3.9473e-06,2.9667e-06,2.2006e-06,1.6417e-06,1.2604e-06,1.0259e-06,9.1479e-07
5.4187e-07,6.5577e-07,9.0266e-07,1.3217e-06,1.9729e-06,2.9338e-06,4.2865e-06,6.0904e-06,8.3442e-06,1.0964e-05,1.3811e-05,1.6783e-05,1.9876e-05,2.3092e-05,2.6189e-05,2.8554e-05,2.9454e-05,2.8554e-05,2.6189e-05,2.3092e-05,1.9876e-05,1.6783e-05,1.3811e-05,1.0964e-05,8.3442e-06,6.0904e-06,4.2865e-06,2.9338e-06,1.9729e-06,1.3217e-06,9.0266e-07,6.5577e-07,5.4187e-07
8.0731e-08,1.8233e-07,4.1042e-07,8.1921e-07,1.501e-06,2.5999e-06,4.3349e-06,7.0522e-06,1.1356e-05,1.837e-05,3.0066e-05,4.9214e-05,7.8221e-05,0.00011651,0.00015787,0.00019079,0.00020345,0.00019079,0.00015787,0.00011651,7.8221e-05,4.9214e-05,3.0066e-05,1.837e-05,1.1356e-05,7.0522e-06,4.3349e-06,2.5999e-06,1.501e-06,8.1921e-07,4.1042e-07,1.8233e-07,8.0731e-08
