9.2247e-07,9.1676e-07,9.0312e-07,8.772e-07,8.3273e-07,7.6192e-07,6.5626e-07,5.0771e-07,3.1049e-07,6.3208e-08,-2.2883e-07,-5.5186e-07,-8.8312e-07,-1.1925e-06,-1.4463e-06,-1.6134e-06,-1.6718e-06,-1.6134e-06,-1.4463e-06,-1.1925e-06,-8.8312e-07,-5.5186e-07,-2.2883e-07,6.3208e-08,3.1049e-07,5.0771e-07,6.5626e-07,7.6192e-07,8.3273e-07,8.772e-07,9.0312e-07,9.1676e-07,9.2247e-07
9.2862e-07,9.2553e-07,9.1706e-07,8.9865e-07,8.6354e-07,8.0308e-07,7.0733e-07,5.6618e-07,3.7122e-07,1.1821e-07,-1.8986e-07,-5.4006e-07,-9.0789e-07,-1.2584e-06,-1.5506e-06,-1.7453e-06,-1.8136e-06,-1.7453e-06,-1.5506e-06,-1.2584e-06,-9.0789e-07,-5.4006e-07,-1.8986e-07,1.1821e-07,3.7122e-07,5.6618e-07,7.0733e-07,8.0308e-07,8.6354e-07,8.9865e-07,9.1706e-07,9.2553e-07,9.2862e-07
9.3781e-07,9.4005e-07,9.4215e-07,9.3924e-07,9.2384e-07,8.8574e-07,8.1226e-07,6.8911e-07,5.022e-07,2.4078e-07,-9.8088e-08,-5.0438e-07,-9.5095e-07,-1.3927e-06,-1.7718e-06,-2.0294e-06,-2.1207e-06,-2.0294e-06,-1.7718e-06,-1.3927e-06,-9.5095e-07,-5.0438e-07,-9.8088e-08,2.4078e-07,5.022e-07,6.8911e-07,8.1226e-07,8.8574e-07,9.2384e-07,9.3924e-07,9.4215e-07,9.4005e-07,9.3781e-07
9.4375e-07,9.5408e-07,9.7243e-07,9.9384e-07,1.0102e-06,1.0096e-06,9.7568e-07,8.8795e-07,7.2297e-07,4.5811e-07,7.824e-08,-4.1491e-07,-9.9268e-07,-1.5939e-06,-2.1298e-06,-2.5033e-06,-2.6375e-06,-2.5033e-06,-2.1298e-06,-1.5939e-06,-9.9268e-07,-4.1491e-07,7.824e-08,4.5811e-07,7.2297e-07,8.8795e-07,9.7568e-07,1.0096e-06,1.0102e-06,9.9384e-07,9.7243e-07,9.5408e-07,9.4375e-07
9.3692e-07,9.5802e-07,9.9829e-07,1.0534e-06,1.1154e-06,1.1714e-06,1.2017e-06,1.1779e-06,1.0634e-06,8.1635e-07,3.9901e-07,-2.0574e-07,-9.7293e-07,-1.8189e-06,-2.6042e-06,-3.1655e-06,-3.3697e-06,-3.1655e-06,-2.6042e-06,-1.8189e-06,-9.7293e-07,-2.0574e-07,3.9901e-07,8.1635e-07,1.0634e-06,1.1779e-06,1.2017e-06,1.1714e-06,1.1154e-06,1.0534e-06,9.9829e-07,9.5802e-07,9.3692e-07
9.0477e-07,9.3875e-07,1.0058e-06,1.1035e-06,1.2259e-06,1.3614e-06,1.4889e-06,1.5733e-06,1.5623e-06,1.3877e-06,9.778e-07,2.8545e-07,-6.7061e-07,-1.7743e-06,-2.8204e-06,-3.5729e-06,-3.8468e-06,-3.5729e-06,-2.8204e-06,-1.7743e-06,-6.7061e-07,2.8545e-07,9.778e-07,1.3877e-06,1.5623e-06,1.5733e-06,1.4889e-06,1.3614e-06,1.2259e-06,1.1035e-06,1.0058e-06,9.3875e-07,9.0477e-07
8.3239e-07,8.8012e-07,9.7656e-07,1.1229e-06,1.3185e-06,1.5573e-06,1.8226e-06,2.0784e-06,2.2625e-06,2.2864e-06,2.0589e-06,1.5412e-06,8.1107e-07,6.5388e-08,-4.8897e-07,-7.752e-07,-8.5339e-07,-7.752e-07,-4.8897e-07,6.5388e-08,8.1107e-07,1.5412e-06,2.0589e-06,2.2864e-06,2.2625e-06,2.0784e-06,1.8226e-06,1.5573e-06,1.3185e-06,1.1229e-06,9.7656e-07,8.8012e-07,8.3239e-07
7.041e-07,7.6419e-07,8.8817e-07,1.083e-06,1.3573e-06,1.7175e-06,2.1617e-06,2.6705e-06,3.2021e-06,3.7166e-06,4.2657e-06,5.1458e-06,6.9533e-06,1.0241e-05,1.4751e-05,1.8926e-05,2.0654e-05,1.8926e-05,1.4751e-05,1.0241e-05,6.9533e-06,5.1458e-06,4.2657e-06,3.7166e-06,3.2021e-06,2.6705e-06,2.1617e-06,1.7175e-06,1.3573e-06,1.083e-06,8.8817e-07,7.6419e-07,7.041e-07
5.0605e-07,5.7388e-07,7.1677e-07,9.4932e-07,1.2931e-06,1.7752e-06,2.4254e-06,3.2784e-06,4.4132e-06,6.1194e-06,9.3102e-06,1.6069e-05,2.9532e-05,5.1822e-05,8.0258e-05,0.00010546,0.00011569,0.00010546,8.0258e-05,5.1822e-05,2.9532e-05,1.6069e-05,9.3102e-06,6.1194e-06,4.4132e-06,3.2784e-06,2.4254e-06,1.7752e-06,1.2931e-06,9.4932e-07,7.1677e-07,5.7388e-07,5.0605e-07
2.3e-07,2.9704e-07,4.4167e-07,6.8618e-07,1.067e-06,1.6384e-06,2.4838e-06,3.767e-06,5.9524e-06,1.0522e-05,2.1574e-05,4.7772e-05,0.00010151,0.00019063,0.00030379,0.00040364,0.00044403,0.00040364,0.00030379,0.00019063,0.00010151,4.7772e-05,2.1574e-05,1.0522e-05,5.9524e-06,3.767e-06,2.4838e-06,1.6384e-06,1.067e-06,6.8618e-07,4.4167e-07,2.9704e-07,2.3e-07
