1.3173e-06,1.308e-06,1.2864e-06,1.2465e-06,1.1797e-06,1.0752e-06,9.2144e-07,7.0771e-07,4.2637e-07,7.5993e-08,-3.3561e-07,-7.8899e-07,-1.2524e-06,-1.6841e-06,-2.0376e-06,-2.2701e-06,-2.3513e-06,-2.2701e-06,-2.0376e-06,-1.6841e-06,-1.2524e-06,-7.8899e-07,-3.3561e-07,7.5993e-08,4.2637e-07,7.0771e-07,9.2144e-07,1.0752e-06,1.1797e-06,1.2465e-06,1.2864e-06,1.308e-06,1.3173e-06
1.3276e-06,1.3221e-06,1.3078e-06,1.2786e-06,1.2249e-06,1.135e-06,9.9504e-07,7.9142e-07,5.1279e-07,1.5372e-07,-2.8119e-07,-7.7358e-07,-1.2892e-06,-1.7795e-06,-2.1877e-06,-2.4592e-06,-2.5545e-06,-2.4592e-06,-2.1877e-06,-1.7795e-06,-1.2892e-06,-7.7358e-07,-2.8119e-07,1.5372e-07,5.1279e-07,7.9142e-07,9.9504e-07,1.135e-06,1.2249e-06,1.2786e-06,1.3078e-06,1.3221e-06,1.3276e-06
1.3436e-06,1.3457e-06,1.3466e-06,1.3394e-06,1.3136e-06,1.2552e-06,1.1465e-06,9.6771e-07,6.996e-07,3.2755e-07,-1.5212e-07,-7.2507e-07,-1.3532e-06,-1.9735e-06,-2.5052e-06,-2.8662e-06,-2.9943e-06,-2.8662e-06,-2.5052e-06,-1.9735e-06,-1.3532e-06,-7.2507e-07,-1.5212e-07,3.2755e-07,6.996e-07,9.6771e-07,1.1465e-06,1.2552e-06,1.3136e-06,1.3394e-06,1.3466e-06,1.3457e-06,1.3436e-06
1.3562e-06,1.3699e-06,1.394e-06,1.4215e-06,1.441e-06,1.4356e-06,1.3827e-06,1.2535e-06,1.0155e-06,6.374e-07,9.8304e-08,-5.9896e-07,-1.414e-06,-2.2608e-06,-3.0151e-06,-3.5403e-06,-3.729e-06,-3.5403e-06,-3.0151e-06,-2.2608e-06,-1.414e-06,-5.9896e-07,9.8304e-08,6.374e-07,1.0155e-06,1.2535e-06,1.3827e-06,1.4356e-06,1.441e-06,1.4215e-06,1.394e-06,1.3699e-06,1.3562e-06
1.3512e-06,1.3804e-06,1.436e-06,1.5118e-06,1.5965e-06,1.6719e-06,1.71e-06,1.6713e-06,1.5045e-06,1.1513e-06,5.5914e-07,-2.9505e-07,-1.3754e-06,-2.5642e-06,-3.6658e-06,-4.4523e-06,-4.7383e-06,-4.4523e-06,-3.6658e-06,-2.5642e-06,-1.3754e-06,-2.9505e-07,5.5914e-07,1.1513e-06,1.5045e-06,1.6713e-06,1.71e-06,1.6719e-06,1.5965e-06,1.5118e-06,1.436e-06,1.3804e-06,1.3512e-06
1.3101e-06,1.3579e-06,1.4522e-06,1.5892e-06,1.7606e-06,1.9498e-06,2.1268e-06,2.2424e-06,2.2237e-06,1.9761e-06,1.401e-06,4.3578e-07,-8.9044e-07,-2.4149e-06,-3.8549e-06,-4.8881e-06,-5.2637e-06,-4.8881e-06,-3.8549e-06,-2.4149e-06,-8.9044e-07,4.3578e-07,1.401e-06,1.9761e-06,2.2237e-06,2.2424e-06,2.1268e-06,1.9498e-06,1.7606e-06,1.5892e-06,1.4522e-06,1.3579e-06,1.3101e-06
1.2107e-06,1.2785e-06,1.4153e-06,1.6227e-06,1.8994e-06,2.2368e-06,2.6111e-06,2.9725e-06,3.2353e-06,3.2801e-06,2.9864e-06,2.3086e-06,1.3573e-06,3.9553e-07,-3.0974e-07,-6.6738e-07,-7.6329e-07,-6.6738e-07,-3.0974e-07,3.9553e-07,1.3573e-06,2.3086e-06,2.9864e-06,3.2801e-06,3.2353e-06,2.9725e-06,2.6111e-06,2.2368e-06,1.8994e-06,1.6227e-06,1.4153e-06,1.2785e-06,1.2107e-06
1.0297e-06,1.1155e-06,1.2924e-06,1.5701e-06,1.9603e-06,2.472e-06,3.1029e-06,3.8274e-06,4.5926e-06,5.3527e-06,6.1895e-06,7.5018e-06,1.005e-05,1.4495e-05,2.0433e-05,2.585e-05,2.8075e-05,2.585e-05,2.0433e-05,1.4495e-05,1.005e-05,7.5018e-06,6.1895e-06,5.3527e-06,4.5926e-06,3.8274e-06,3.1029e-06,2.472e-06,1.9603e-06,1.5701e-06,1.2924e-06,1.1155e-06,1.0297e-06
7.4625e-07,8.4353e-07,1.0482e-06,1.3807e-06,1.8712e-06,2.5577e-06,3.4832e-06,4.7e-06,6.3266e-06,8.7656e-06,1.3213e-05,2.2274e-05,3.9693e-05,6.7766e-05,0.00010291,0.00013368,0.00014609,0.00013368,0.00010291,6.7766e-05,3.9693e-05,2.2274e-05,1.3213e-05,8.7656e-06,6.3266e-06,4.7e-06,3.4832e-06,2.5577e-06,1.8712e-06,1.3807e-06,1.0482e-06,8.4353e-07,7.4625e-07
3.4791e-07,4.4441e-07,6.5219e-07,1.0025e-06,1.5464e-06,2.3602e-06,3.5625e-06,5.3851e-06,8.4623e-06,1.4715e-05,2.9206e-05,6.2184e-05,0.00012766,0.00023358,0.00036571,0.00048097,0.00052732,0.00048097,0.00036571,0.00023358,0.00012766,6.2184e-05,2.9206e-05,1.4715e-05,8.4623e-06,5.3851e-06,3.5625e-06,2.3602e-06,1.5464e-06,1.0025e-06,6.5219e-07,4.4441e-07,3.4791e-07
